composition,compostion_id,grain_size,size_index,stochastic_heating,heating_timescale,cooling_timescale,heat2cool_ratio,type,scale,temperature,wavelength,Cext,Cabs,Csca,albedo,g,eq_emis,st_emis
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,3.89291,7.4205E-21,7.4205E-21,8.27912E-28,1.11571E-07,1.40776E-07,3.37722E-47,9.30394E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,4.09273,7.01101E-21,7.01101E-21,6.79564E-28,9.69281E-08,1.28661E-07,1.87628E-45,8.2505E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,4.30281,6.89098E-21,6.89098E-21,5.57679E-28,8.09289E-08,1.16289E-07,8.77991E-44,7.57883E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,4.52368,7.02571E-21,7.02571E-21,4.57799E-28,6.51605E-08,1.04359E-07,3.48639E-42,7.19253E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,4.75588,7.53482E-21,7.53482E-21,3.75658E-28,4.98563E-08,9.60177E-08,1.20302E-40,7.15277E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,5,9.1367E-21,9.1367E-21,3.08167E-28,3.37285E-08,8.32896E-08,3.91379E-39,8.01371E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,5.25665,2.11236E-20,2.11236E-20,2.52859E-28,1.19705E-08,7.83013E-08,2.04235E-37,1.706E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,5.52648,1.8074E-20,1.8074E-20,2.07464E-28,1.14786E-08,7.02309E-08,3.34631E-36,1.33982E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,5.81015,2.94177E-20,2.94177E-20,1.7011E-28,5.78258E-09,6.53812E-08,8.92018E-35,1.99565E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,6.10839,9.40382E-20,9.40382E-20,1.39444E-28,1.48285E-09,5.41693E-08,4.02458E-33,5.82186E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,6.42193,6.29206E-20,6.29206E-20,1.14306E-28,1.81668E-09,4.98109E-08,3.29941E-32,3.54582E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,6.75157,5.21394E-20,5.21394E-20,9.37132E-29,1.79736E-09,4.8171E-08,2.92808E-31,2.6683E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,7.09813,5.98973E-20,5.98973E-20,7.67866E-29,1.28197E-09,4.37948E-08,3.16976E-30,2.77772E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,7.46248,1.40992E-19,1.40992E-19,6.28983E-29,4.46112E-10,3.92157E-08,6.22492E-29,5.91354E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,7.84553,1.8012E-19,1.8012E-19,5.15413E-29,2.86149E-10,3.21196E-08,5.90937E-28,6.82086E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,8.24824,9.32335E-20,9.32335E-20,4.22205E-29,4.52847E-10,2.8752E-08,2.03585E-27,3.18286E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,8.67162,1.10662E-19,1.10662E-19,3.45624E-29,3.12324E-10,2.89761E-08,1.44837E-26,3.40135E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,9.11674,2.81552E-20,2.81552E-20,2.82932E-29,1.0049E-09,2.60572E-08,1.99921E-26,7.78307E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,9.5847,1.81842E-20,1.81842E-20,2.31517E-29,1.27318E-09,1.15381E-08,6.37174E-26,4.51702E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,10.0767,1.69313E-20,1.69313E-20,1.89363E-29,1.11842E-09,1.60499E-08,2.67519E-25,3.77691E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,10.5939,2.2688E-20,2.2688E-20,1.54767E-29,6.82156E-10,1.53678E-08,1.48363E-24,4.54301E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,11.1377,1.33117E-19,1.33117E-19,1.26396E-29,9.49512E-11,1.31115E-08,3.32051E-23,2.39216E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,11.7094,6.54156E-20,6.54156E-20,1.04188E-29,1.59272E-10,2.16202E-09,5.75959E-23,1.05498E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,12.3105,6.61186E-20,6.61186E-20,8.47159E-30,1.28127E-10,3.8096E-09,1.90866E-22,9.57142E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,12.9424,5.14921E-20,5.14921E-20,6.91747E-30,1.34341E-10,1.33587E-08,4.54309E-22,6.69349E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,13.6067,3.55528E-20,3.55528E-20,5.64863E-30,1.5888E-10,1.44313E-09,8.96802E-22,4.15234E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,14.3051,2.17754E-20,2.17754E-20,4.60884E-30,2.11654E-10,1.1573E-08,1.47372E-21,2.28672E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,15.0394,1.707E-20,1.707E-20,3.75823E-30,2.20166E-10,1.4466E-08,2.91797E-21,1.61322E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,15.8114,1.69761E-20,1.69761E-20,3.06453E-30,1.8052E-10,1.07101E-08,6.92031E-21,1.4453E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,16.623,2.26541E-20,2.26541E-20,2.49842E-30,1.10285E-10,2.98507E-09,2.08517E-20,1.73946E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,17.4762,1.94942E-20,1.94942E-20,2.03582E-30,1.04432E-10,-1.46196E-08,3.84617E-20,1.3516E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,18.3733,1.32364E-20,1.32364E-20,1.65798E-30,1.25259E-10,-2.14763E-08,5.32783E-20,8.2975E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,19.3164,1.13026E-20,1.13026E-20,1.352E-30,1.19619E-10,2.87151E-08,8.85496E-20,6.41447E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,20.3079,9.84949E-21,9.84949E-21,1.10319E-30,1.12005E-10,-9.52793E-09,1.43624E-19,5.06738E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,21.3503,8.75382E-21,8.75382E-21,9.01138E-31,1.02942E-10,2.78485E-09,2.27684E-19,4.08815E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,22.4463,7.8912E-21,7.8912E-21,7.38471E-31,9.35817E-11,1.8836E-08,3.51579E-19,3.34958E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,23.5984,7.2178E-21,7.2178E-21,6.08784E-31,8.43448E-11,-9.63021E-10,5.30041E-19,2.78811E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,24.8097,6.70951E-21,6.70951E-21,5.06208E-31,7.54464E-11,2.19306E-09,7.82924E-19,2.36135E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,26.0832,6.34725E-21,6.34725E-21,4.26362E-31,6.71727E-11,-2.3681E-08,1.1366E-18,2.03747E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,27.4221,6.09759E-21,6.09759E-21,3.64077E-31,5.97083E-11,-6.65287E-09,1.62103E-18,1.78704E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,28.8297,5.90129E-21,5.90129E-21,3.16129E-31,5.35694E-11,-3.07763E-08,2.25685E-18,1.58045E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,30.3095,5.71455E-21,5.71455E-21,2.77881E-31,4.8627E-11,5.09046E-09,3.05103E-18,1.39965E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,31.8653,5.42708E-21,5.42708E-21,2.44151E-31,4.49876E-11,-3.36564E-08,3.93149E-18,1.21649E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,33.5009,5.06725E-21,5.06725E-21,2.14148E-31,4.22611E-11,-9.54278E-09,4.84747E-18,1.04011E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,35.2206,4.57267E-21,4.57267E-21,1.83394E-31,4.01066E-11,-1.69416E-08,5.62945E-18,8.59927E-20
